"201313",667,1218,633,839,327,174,131,110,12,45,91,78,141,77,91,92,115,7,10,0,1,1,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868,852
"201314",951,1663,1407,716,356,353,183,195,45,78,145,9,88,87,79,14,11,12,13,6,2,1,12,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,932
"201315",976,1854,590,594,853,378,354,108,127,107,20,127,66,58,34,33,18,21,5,0,1,5,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6336,1369
"201316",1288,1465,843,992,590,336,184,209,65,19,21,111,41,66,28,25,14,0,4,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6312,783
"201317",447,1048,749,516,368,309,166,58,3,33,12,26,71,9,12,4,1,20,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3880,601
"201318",387,838,639,488,161,268,79,87,76,8,69,18,21,9,7,3,10,7,5,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187,443
"201319",258,792,328,327,269,127,128,87,5,29,17,13,28,3,0,15,23,7,1,2,4,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468,368
"201320",396,1182,529,417,172,92,163,274,251,15,11,38,4,3,10,25,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3599,304
"201321",430,337,203,207,83,69,26,97,25,19,17,10,0,6,5,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,206
"201322",374,227,186,52,59,64,74,30,23,6,10,3,2,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,193
"201323",250,168,123,61,76,99,56,15,15,8,2,4,0,4,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,164
"201324",114,171,58,88,78,32,12,16,8,3,4,0,4,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,146
"201325",100,106,88,68,41,13,29,18,26,2,0,5,1,0,0,7,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,150
"201326",125,107,54,33,15,12,16,4,4,0,1,0,0,1,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,123
"201327",45,79,48,7,16,7,2,4,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,88
"201328",50,78,28,14,7,5,6,1,12,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,90
